ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2022-01-09,27883764.79999286,2789865.496550308,34311831.08694163,-112481.9184960893,1785961.8869232854,0.0,279.45447600000006,0.0
2022-01-10,33565349.919991754,2665481.147638437,34319465.34116242,682327.4148485572,-1184010.5200975598,0.0,265.76233399999995,0.0
2022-01-11,46210587.999980584,2629131.5790589303,34327099.59538321,1815319.777542908,-1221436.471567808,0.0,256.366896,0.0
2022-01-12,48667539.99997077,2680486.886637296,34334733.849604,2859028.947558427,-1890783.9655636316,0.0,267.337444,0.0
2022-01-13,54061904.79996814,2817396.636789747,34342368.103824794,3299484.354104166,-1615322.9197593802,0.0,256.866986,0.0
2022-01-14,70044023.35995129,3035934.3091778937,34350002.35804558,2916632.0438310048,1403583.801755551,0.0,256.879568,0.0
2022-01-15,55480147.359965675,3330482.304858409,34357636.61226636,1963601.5687218248,2722008.1883059167,0.0,240.550888,0.0
2022-01-16,30430218.07998796,3693855.6501774658,34365270.86648715,1003335.8958408925,1785961.8869214202,0.0,247.59167399999998,0.0
2022-01-17,22539124.159995146,4117461.590623865,34372905.120707944,537615.4347831979,-1184010.5200982564,-4619027.387924766,252.90761799999996,0.0
2022-01-18,40140280.79998103,4591491.398625569,34380539.374928735,709677.9295161562,-1221436.4715662464,0.0,261.34201400000006,0.0
2022-01-19,46346655.99997522,5105139.936842014,34388173.62914953,1270727.7837584787,-1890783.965561446,0.0,247.37955800000003,0.0
2022-01-20,44336647.35997835,5646847.843533391,34395807.88337031,1778849.223436951,-1615322.9197588232,0.0,249.20305200000007,0.0
2022-01-21,52918359.519974396,6204560.656324444,34403442.1375911,1848506.820270745,1403583.801758306,0.0,247.769748,0.0
2022-01-22,45938915.679979034,6765998.778853407,34411076.391811885,1296703.615303371,2722008.188306753,0.0,249.25862000000006,0.0
2022-01-23,32245087.359988794,7318931.932125676,34418710.64603268,167062.01246607694,1785961.886919185,0.0,253.068756,0.0
2022-01-24,37964473.43998886,7851451.625353886,34426344.90025347,-1298298.0897207684,-1184010.5200947786,0.0,251.86781600000003,0.0
2022-01-25,41049443.1999831,8352235.232573677,34433979.15447425,-2700181.605811921,-1221436.4715691216,0.0,242.60658800000002,0.0
