ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-07-12,6638635.360000479,-521147.6757536351,6646944.824537573,730259.3229629856,-173341.6431283209,0.0,317.39750999999995,0.0,934.7
2021-07-13,6042287.680000802,-562553.0667399162,6642409.451002312,803922.508143059,-569885.8677667023,0.0,266.8,0.0,945.1000000000003
2021-07-14,5699238.080000789,-593308.7865136632,6637874.07746705,728969.3213478166,-696279.186788749,0.0,205.22935999999999,0.0,849.1999999999999
2021-07-15,6170127.200000593,-611451.867888462,6633338.703931788,550544.2315651599,-618927.7737501039,0.0,293.90000000000003,0.0,1033.8
2021-07-16,6574312.640000627,-615244.2261487481,6628803.330396527,357132.9299757593,97713.58665090622,0.0,300.49999999999994,0.0,979.6500000000001
2021-07-17,6835625.760000664,-603225.2521538552,6624267.956861266,221855.6050767992,525748.1432505373,0.0,239.27020999999993,0.0,990.2000000000002
2021-07-18,8274273.919999861,-574258.6608020584,6619732.583326004,162982.52715072455,1434972.741531426,0.0,298.40000000000003,0.0,1066.3500000000001
2021-07-19,6646319.2000007555,-527572.2278073496,6615197.209790742,149533.16635110107,-173341.64312394915,0.0,291.09999999999997,0.0,874.8000000000002
2021-07-20,6043078.88000086,-462789.2118229482,6610661.8362554815,136809.6969229667,-569885.8677653782,0.0,253.17255999999995,0.0,707.1000000000001
2021-07-21,5432699.360000768,-379950.45892387134,6606126.462720219,95787.95430969908,-696279.1867880448,0.0,212.0,742.224,706.4
2021-07-22,5558658.400000799,-279526.41727583,6601591.089184958,16081.04001415136,-618927.7737483198,0.0,188.89999999999998,1033.256,740.1000000000003
2021-07-23,6375364.4800005965,-162418.54553167976,6597055.715649696,-105817.22598873396,97713.58665019782,0.0,243.95338999999998,835.24,845.5
2021-07-24,6697909.120000681,-29949.872364837764,6592520.342114435,-267961.97933929274,525748.143251041,0.0,222.29999999999998,876.3719999999998,849.3500000000001
2021-07-25,7593738.8800000595,116155.25080869927,6587984.968579172,-447326.4067395465,1434972.7415332668,0.0,307.7,1061.564,867.3500000000001
2021-07-26,6258752.640000684,273801.87413440674,6583449.595043912,-588553.9176496528,-173341.6431258392,0.0,0.0,348.32000000000005,775.5
2021-07-27,5647132.960000768,440565.037997347,6578914.221508649,-623180.9697548823,-569885.8677680523,0.0,0.0,0.0,707.9000000000001
2021-07-28,5587605.280000715,613739.3432790951,6574378.847973388,-517232.1169891514,-696279.1867896686,0.0,0.0,2.6880000000000006,709.7
2021-07-29,5794016.480000623,790396.3705902877,6569843.474438126,-310571.3418894842,-618927.773750926,0.0,209.3,302.98799999999994,815.45
2021-07-30,6659512.00000044,967448.5935009986,6565308.100902865,-107612.30899801433,97713.58664809514,0.0,183.0,237.72,977.5
2021-07-31,7004287.520000534,1141718.2422949644,6560772.727367602,-15631.249588157663,525748.1432515442,0.0,188.8,371.812,1055.7500000000002
2021-08-01,8431336.319999993,1310009.4257135778,6556237.353832341,-73605.83099186014,1434972.7415328417,0.0,300.0,575.764,1272.0500000000002
2021-08-02,6774324.320000715,1469181.712962967,6551701.98029708,-227551.3353632588,-173341.64312517998,0.0,280.2,274.092,99.25000000000003
2021-08-03,6325559.360000506,1616223.320346462,6547166.606761818,-372550.1249037802,-569885.8677667282,0.0,191.89999999999998,144.956,147.70000000000002
2021-08-04,6010775.840000811,1748322.038203349,6542631.233226556,-426800.8116065254,-696279.1867866372,0.0,150.6,123.14400000000002,281.24999999999994
2021-08-05,6015526.720000707,1862932.0751024492,6538095.859691295,-377734.1223775496,-618927.7737491422,0.0,343.20000000000005,98.728,646.1500000000001
2021-08-06,6383773.280000697,1957835.0867555088,6533560.486156033,-267273.16676188016,97713.58664901437,0.0,247.29999999999998,169.848,1110.4500000000003
2021-08-07,7155318.400000034,2031193.794769596,6529025.112620771,-137852.14925262216,525748.1432520477,0.0,339.6,459.9839999999999,1153.1500000000005
2021-08-08,8964064.1599987,2081596.781807224,6524489.73908551,6827.088656322122,1434972.7415327143,0.0,243.79999999999998,813.9040000000002,1375.0000000000002
2021-08-09,7599604.799999409,2108093.270258591,6519954.365550248,190698.5957868972,-173341.64312706992,0.0,377.09999999999997,328.748,1162.5500000000002
