ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-07-05,32870270.21999305,-4801455.661551817,34213739.33254968,-2466937.7919378406,-3061152.552456491,8664715.564245122,2159.2741800000003,9.884,1093.2999999999997
2021-07-06,33079860.919993076,-4958092.911253643,34195661.60441937,-2289868.706830986,-4160028.0409770287,0.0,2186.18703,0.0,1115.3999999999999
2021-07-07,33700095.84998625,-5093417.407259975,34177583.87628906,-1308696.8518388623,-4139350.994582233,0.0,2219.58194,0.0,1332.2
2021-07-08,34865472.38998459,-5193921.240699587,34159506.14815877,-446718.2878937002,-3675109.9827052336,0.0,2312.01987,0.0,1396.0000000000002
2021-07-09,37345991.91998111,-5246124.666653782,34141428.42002846,-325661.3870783352,4875185.104641507,0.0,2161.26317,0.0,1704.0000000000002
2021-07-10,38159483.699978836,-5236989.490450655,34123350.69189816,-726559.3065288395,5281213.590091549,0.0,2307.8407399999996,0.0,1769.7
2021-07-11,42274523.719975844,-5154333.772789125,34105272.96376786,-894515.3338752775,4879242.875977347,0.0,2416.58435,0.0,2069.2999999999997
2021-07-12,35396357.099984944,-4987235.900929953,34087195.23563756,-370487.255215731,-3061152.552457203,0.0,2430.9940699999997,0.0,1173.8
2021-07-13,35403698.939984314,-4726416.107632833,34069117.50750726,488874.90503624256,-4160028.0409804266,0.0,2299.1889600000004,0.0,1245.4
2021-07-14,33866495.96998529,-4364583.898011171,34051039.77937696,836053.9494713113,-4139350.994581046,0.0,2432.15795,0.0,1074.7999999999997
2021-07-15,37952763.13998166,-3896740.5620773886,34032962.05124666,195206.01251060495,-3675109.982712554,0.0,2392.47436,0.0,1207.2
2021-07-16,39446605.57997949,-3320426.992725375,34014884.32311635,-994113.91546372,4875185.104651417,0.0,2298.3737,0.0,1379.0999999999997
2021-07-17,40212432.24997876,-2635908.3706643227,33996806.59498605,-1719389.399801971,5281213.590090768,0.0,2398.73189,0.0,1506.7999999999997
2021-07-18,44041628.63997587,-1846288.8857734385,33978728.86685575,-1331013.6670741397,4879242.875965326,0.0,2378.5188999999996,0.0,1650.8999999999999
2021-07-19,36740129.03998553,-957551.4972793896,33960651.138725445,-180901.94302360277,-3061152.552441241,0.0,2435.36878,0.0,1081.1999999999998
2021-07-20,34443186.55998951,21480.256068167582,33942573.41059514,670822.5632230042,-4160028.040971719,0.0,2379.9457699999994,0.0,875.4000000000002
2021-07-21,35547721.66999461,1079259.2540874514,33924495.68246484,435494.4629265253,-4139350.9945780714,0.0,2279.224939999999,742.2239999999999,1073.5999999999997
2021-07-22,37527727.00999384,2201709.266386713,33906417.95433454,-648686.5726102348,-3675109.982702551,0.0,2426.7542499999995,1033.256,1073.4
2021-07-23,41466708.16999234,3372493.366578384,33888340.22620424,-1502281.096172602,4875185.10465262,0.0,2465.61694,835.2400000000001,1393.0000000000002
2021-07-24,40729800.11999321,4573350.624759443,33870262.498073936,-1170440.1778080312,5281213.590091024,0.0,2373.4089899999994,876.3719999999998,1544.8999999999999
2021-07-25,44895106.32999102,5784493.401366013,33852184.76994363,322091.2762989682,4879242.875989894,0.0,2418.7725800000003,1061.5639999999999,1652.9000000000003
2021-07-26,36942396.02999473,6985055.7337364815,33834107.04181333,2008126.5778443504,-3061152.5524521247,0.0,0.0,348.32,1203.0000000000002
2021-07-27,36503350.93999498,8153581.710361906,33816029.313683026,2847776.9577998314,-4160028.040987225,0.0,0.0,0.0,1082.5999999999997
2021-07-28,36398227.01999513,9268541.415276328,33797951.58555272,2602199.6404513936,-4139350.994586742,0.0,6.2,2.688,1065.7999999999997
2021-07-29,37724531.929994196,10308861.037172684,33779873.85742242,1911261.581313643,-3675109.9827103056,0.0,2217.90509,302.988,1148.2999999999997
2021-07-30,42673967.70999249,11254453.107588742,33761796.12929212,1556806.596246009,4875185.104633033,0.0,2225.2514399999995,237.71999999999997,1495.0
2021-07-31,43202953.119991645,12086732.582275366,33743718.40116182,1666199.845749684,5281213.590091278,0.0,1618.6909500000002,371.81200000000007,1872.5
2021-08-01,50705587.609988466,12789104.622485405,33725640.67303152,1635660.9810291776,4879242.875984093,0.0,2712.7917600000005,575.7640000000001,2452.7000000000003
2021-08-02,40988765.08999412,13347410.469392875,33707562.94490121,823319.3177627358,-3061152.552442665,0.0,3076.7851299999993,274.092,89.5
2021-08-03,43739639.939991474,13750318.726359516,33689485.21677091,-699783.3432735932,-4160028.040978515,0.0,2997.25078,144.95600000000002,131.8
2021-08-04,73445385.61985837,13989650.649002615,33671407.48864061,-2103965.148411472,-4139350.9945721193,0.0,3022.8305199999995,123.144,307.50000000000006
2021-08-05,76259829.26982495,14060629.661834143,33653329.7605103,-2522942.7930220715,-3675109.9827003023,0.0,3047.42792,98.728,804.1000000000001
2021-08-06,83763346.7897987,13962047.231570752,33635252.03238,-1845753.588019592,4875185.104638589,0.0,3038.2132400000005,169.848,1170.3000000000002
2021-08-07,86025455.11982624,13696339.381870473,33617174.3042497,-806909.746245847,5281213.590091533,0.0,2943.8037799999997,459.984,1638.1
2021-08-08,86306027.8398454,13269570.47571677,33599096.57611939,-286849.4522994653,4879242.875984512,0.0,2495.2905199999996,813.9040000000001,2224.0000000000005
2021-08-09,63904314.77993711,12691323.357227484,33581018.8479891,-504558.5215849163,-3061152.5524535486,0.0,3003.8990599999997,328.748,1243.7
2021-08-10,60754192.269959964,11974497.467852935,33562941.119858794,-884979.908609619,-4160028.040978377,0.0,2897.5032499999998,103.60000000000001,1263.0
2021-08-11,40559055.00998898,11135019.06344761,33544863.39172849,-716349.6212536104,-4139350.994580789,0.0,2478.90506,50.37199999999999,1066.3000000000002
