ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-07-01,80247747.04001683,5963538.454513854,63613849.72297558,5667499.975291618,-6062849.21381392,0.0,2828.9610920000005,0.0,0.0,0.0
2021-07-02,89291019.52000457,5747134.268746858,63604607.920382895,6390749.233451059,5113817.4596109055,0.0,2593.2223939999994,0.0,0.0,0.0
2021-07-03,86055946.24000098,5282370.820607381,63595366.1177902,4013645.433103199,12231364.618088469,0.0,1739.535174,0.0,0.0,0.0
2021-07-04,62363627.839994945,4578825.6356141055,63586124.31519751,200392.68415646197,13456514.389658649,0.0,1239.2948700000002,0.0,0.0,0.0
2021-07-05,59903120.95998759,3651857.4305695305,63576882.512604825,-2643268.943560907,-5865948.893429952,1373672.752067935,1887.7902479999998,0.0,0.0,0.0
2021-07-06,60110264.47999396,2522177.03638062,63567640.71001214,-3346729.058140405,-9282381.192478985,0.0,1322.6381,0.0,0.0,0.0
2021-07-07,59626215.67998207,1215287.7809356155,63558398.90741945,-2695112.197206232,-9590517.167661829,0.0,933.332484,0.0,0.0,0.0
2021-07-08,63207334.07998282,-239188.35522030515,63549157.10482676,-2377197.9395268834,-6062849.213813998,0.0,1047.2954819999998,0.0,0.0,0.0
2021-07-09,69832964.31997564,-1808279.6560913385,63539915.30223408,-3272891.2896625963,5113817.459609235,0.0,1017.678836,0.0,0.0,0.0
2021-07-10,76008007.9999563,-3456507.226498388,63530673.49964138,-4713255.047451641,12231364.618083095,0.0,1018.046948,0.0,0.0,0.0
2021-07-11,82273899.83995205,-5146778.093562302,63521431.69704869,-5321556.799171067,13456514.38964972,0.0,1042.0800040000001,0.0,0.0,0.0
2021-07-12,65325023.19996965,-6841304.757806413,63512189.89445601,-4503778.282581726,-5865948.893437981,0.0,999.501456,0.0,0.0,0.0
2021-07-13,61829310.23998481,-8502526.773331808,63502948.09186332,-3082676.66576502,-9282381.192482954,0.0,885.2634860000001,0.0,0.0,0.0
2021-07-14,58899699.03998245,-10094010.28961954,63493706.28927063,-2470915.3838187275,-9590517.16766752,0.0,906.605488,0.0,0.0,0.0
2021-07-15,66501522.879980214,-11581302.498067236,63484464.486677945,-3234721.5128750275,-6062849.213818074,0.0,1032.7688579999997,0.0,0.0,0.0
2021-07-16,71070684.47997715,-12932719.55761479,63475222.68408526,-4481565.342757306,5113817.459635633,0.0,1010.7026160000001,0.0,0.0,0.0
2021-07-17,76874051.83997537,-14120048.769483682,63465980.88149256,-4670476.129851816,12231364.618093384,0.0,1027.181376,0.0,0.0,0.0
2021-07-18,81723787.67997576,-15119148.461949496,63456739.07889988,-3040906.0288667525,13456514.389640946,0.0,1059.636826,0.0,0.0,0.0
2021-07-19,64409847.67998631,-15910432.147084486,63447497.27630719,-271287.5999414383,-5865948.89339214,0.0,1049.7761719999999,0.0,0.0,0.0
2021-07-20,55205788.63999008,-16479226.92906778,63438255.4737145,2230808.182554968,-9282381.192472983,0.0,988.0063900000001,0.0,0.0,0.0
2021-07-21,42365304.480006196,-16815999.77540869,63429013.67112181,3644482.265053804,-9590517.16766141,0.0,1042.6257759999999,0.0,0.0,0.0
2021-07-22,46834377.44002128,-16916449.001358032,63419771.86852912,4323464.390227293,-6062849.213800695,0.0,996.4548960000002,0.0,0.0,0.0
2021-07-23,49387322.24001056,-16781462.055657286,63410530.06593644,5102241.074119202,5113817.459633963,0.0,1030.147392,0.0,0.0,0.0
2021-07-24,54307265.12002161,-16416944.32557905,63401288.263343744,6105547.411124946,12231364.61809584,0.0,969.910142,0.0,0.0,0.0
2021-07-25,59474802.08002145,-15833527.099183202,63392046.46075106,6385280.206954562,13456514.38968086,0.0,880.6954479999999,0.0,0.0,0.0
2021-07-26,47186086.08000848,-15046165.938391011,63382804.65815837,4877272.640546367,-5865948.893407867,0.0,104.57305800000002,0.0,0.0,0.0
2021-07-27,41869965.44000526,-14073643.443801995,63373562.85556568,1774674.0519494086,-9282381.192490894,0.0,0.0,0.0,0.0,0.0
2021-07-28,40153241.759998016,-12937992.660012696,63364321.052973,-1137686.3770737068,-9590517.167672724,0.0,11.98857,0.0,0.0,0.0
2021-07-29,43922433.91999109,-11663859.121779053,63355079.2503803,-1736675.9260034098,-6062849.21381823,0.0,1002.4217239999998,0.0,0.0,0.0
2021-07-30,48665273.11999414,-10277820.735917216,63345837.44778761,596296.3617633632,5113817.459595827,0.0,973.0422440000001,0.0,0.0,0.0
2021-07-31,53682382.719984755,-8807685.308349743,63336595.645194925,4231401.448769044,12231364.618098296,0.0,1087.1210959999999,0.0,0.0,0.0
2021-08-01,60436007.03998371,-7281785.553230544,63327353.84260224,6439489.625349267,13456514.389672011,0.0,1167.4896960000003,0.0,0.0,0.0
2021-08-02,47423953.91999674,-5728290.874399344,63318112.04000955,5527700.873765887,-5865948.893408201,0.0,1012.7286879999999,0.0,21.0,0.0
2021-08-03,44060915.99999265,-4174554.11549644,63308870.23741687,2127903.5640003644,-9282381.192480924,0.0,999.148336,0.0,213.0,0.0
2021-08-04,56993057.919989966,-2646509.879119409,63299628.43482418,-1462520.736349331,-9590517.167649196,0.0,1023.4930959999999,0.0,707.625,0.0
2021-08-05,60509761.599986844,-1168138.9751999956,63290386.63223148,-3254350.1452241587,-6062849.21380085,0.0,1004.66278,0.0,1271.625,0.0
2021-08-06,65973185.2799789,238988.8547596209,63281144.8296388,-3084742.200463131,5113817.459608193,0.0,974.8373300000002,0.0,1775.25,0.0
2021-08-07,72884078.07997805,1556084.4972090025,63271903.02704611,-2403826.332372364,12231364.618100757,0.0,963.568868,0.0,2496.375,0.0
2021-08-08,79907122.5599708,2767414.780526413,63262661.22445343,-2681826.690301857,13456514.389663083,0.0,777.8742979999997,0.0,2912.625,0.0
2021-08-09,63062246.39998705,3860480.0370933134,63253419.42186074,-4012659.436565656,-5865948.893423925,0.0,985.712182,0.0,2318.625,0.0
2021-08-10,58344927.99997757,4826093.447717271,63244177.61926805,-5191596.6913487455,-9282381.192480505,0.0,1009.0394059999999,0.0,2117.625,0.0
2021-08-11,53858735.67998098,5658364.667755479,63234935.816675365,-5069468.474111022,-9590517.167660508,0.0,1010.159008,0.0,2285.625,0.0
2021-08-12,58129548.639986254,6354593.034231552,63225694.01408266,-3776636.791502221,-6062849.213800929,0.0,1015.9847800000001,0.0,2136.0,0.0
2021-08-13,63623118.87998952,6915078.205981254,63216452.21148998,-2606197.410446205,5113817.459620556,0.0,983.905634,0.0,2559.375,0.0
2021-08-14,70181125.43997997,7342858.320498746,63207210.408897296,-2705615.906756591,12231364.618111042,0.0,1016.170164,0.0,2280.75,0.0
2021-08-15,77187400.15996002,7643387.599769529,63197968.60630461,-3896141.396003462,13456514.389703156,0.0,988.7354439999999,0.0,2846.25,0.0
2021-08-16,59958468.15998861,7824166.753748712,63188726.96490779,-4788512.964828565,-5865948.893439649,0.0,968.750364,0.0,1971.0,0.0
2021-08-17,54390142.39999201,7894340.479273334,63179485.32351096,-4072157.781308692,-9282381.192484476,0.0,990.3716200000001,0.0,1891.875,0.0
2021-08-18,46833663.52000156,7864276.81528523,63170243.68211414,-1711854.5449789844,-9590517.1676662,0.0,982.632034,0.0,1453.125,0.0
2021-08-19,52350196.9599935,7745143.0872667,63161002.04071732,1091520.2901448754,-6062849.213801008,0.0,1090.688494,0.0,1379.25,0.0
2021-08-20,55659775.520002365,7548492.667970249,63151760.3993205,3076635.320816358,5113817.459618886,0.0,1026.1986980000001,0.0,1683.75,0.0
2021-08-21,62071086.24001186,7285875.823361926,63142518.75792368,4019972.161263687,12231364.618082322,0.0,1065.7724680000001,0.0,1676.625,0.0
2021-08-22,71762333.11997443,6968486.543923656,63133277.11652685,4664917.631127467,13456514.389694229,0.0,1094.6053540000003,0.0,1795.875,0.0
2021-08-23,52984687.839999825,6606855.534883796,63124035.47513003,5615556.2794416165,-5865948.893439984,0.0,1077.677904,0.0,1441.875,0.0
2021-08-24,47124593.28000029,6210597.518849334,63114793.83373321,6417481.850712367,-9282381.192488449,0.0,1073.607478,0.0,1307.25,0.0
2021-08-25,43245023.19999693,5788218.7631721245,63105552.19233639,5884138.747779999,-9590517.167677514,0.0,1063.038242,0.0,1121.625,0.0
2021-08-26,47347299.5199852,5346988.361033182,63096310.55093956,3443217.7552999365,-6062849.213822542,0.0,1093.38697,0.0,947.625,0.0
2021-08-27,51808051.99998183,4892874.351793429,63087068.90954274,146993.91531459015,5113817.459617218,0.0,1065.6597299999999,0.0,1274.25,0.0
2021-08-28,58843354.559985034,4430543.345916722,63077827.26814592,-1818045.8665640487,12231364.61809261,0.0,863.7252120000002,0.0,1264.875,0.0
